Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
3703,0.9750,0.0005,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000
3704,0.0203,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3300,0.0000,0.0000
3705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.9640,0.0000,0.0007
3706,0.0000,0.0002,0.0003,0.0005,0.0443,0.0001,0.0019,0.0000,0.0006,0.0084
3707,0.0004,0.0000,0.0000,0.0015,0.0000,0.8789,0.0000,0.0000,0.0000,0.0000
3708,0.0000,0.0000,0.0000,0.0000,0.0182,0.0003,0.0018,0.0075,0.0005,0.0000
3709,0.8286,0.0048,0.0000,0.0000,0.0516,0.0000,0.0039,0.0000,0.0000,0.0000
3710,0.0140,0.1326,0.0088,0.0002,0.0007,0.0001,0.0026,0.0000,0.0230,0.0000
3711,0.7290,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002
3712,0.0001,0.0050,0.9399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3713,0.0002,0.9994,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
3714,0.8117,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3715,0.0000,0.0000,0.0000,0.0000,0.2532,0.0033,0.0000,0.0000,0.0001,0.0000
3716,0.5678,0.0041,0.0002,0.0005,0.0016,0.0017,0.0007,0.0004,0.0000,0.0032
3717,0.6005,0.0000,0.0000,0.0000,0.0264,0.0000,0.0000,0.0000,0.0000,0.0000
3718,0.9746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3719,0.3790,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3720,0.9656,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
3721,0.9990,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3722,0.6417,0.0160,0.0017,0.0001,0.0002,0.0001,0.0025,0.0001,0.0033,0.0000
3723,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3724,0.0019,0.0541,0.0002,0.1428,0.0000,0.0000,0.0036,0.0000,0.0000,0.0000
3725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8699,0.0000,0.0005
3726,0.0113,0.0041,0.0018,0.0016,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000
3727,0.0001,0.0000,0.2595,0.0000,0.0000,0.1552,0.0000,0.0000,0.0000,0.0000
3728,0.0705,0.0148,0.0004,0.1049,0.0171,0.0014,0.0071,0.0001,0.0001,0.0013
3729,0.9743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3730,0.9996,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3731,0.0755,0.0038,0.0002,0.0000,0.0004,0.0019,0.0049,0.0365,0.0057,0.0003
3732,0.9855,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3733,0.7783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3734,0.9636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000
3735,0.2382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0114,0.0010,0.0000,0.0000
3736,0.0456,0.0004,0.0000,0.0003,0.1697,0.0000,0.0012,0.0012,0.0000,0.0488
3737,0.1839,0.0003,0.0023,0.0008,0.0000,0.0056,0.0000,0.0156,0.0000,0.0001
3738,0.9748,0.0001,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000
3739,0.9989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3740,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000,0.0015,0.0000,0.1069,0.0000
3741,0.9487,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3742,0.9970,0.0068,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
3743,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3744,0.9256,0.0007,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
3745,0.9255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3746,0.0006,0.0000,0.0001,0.0056,0.0005,0.0026,0.0007,0.0153,0.0002,0.0069
3747,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0162
3748,0.2085,0.8808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3749,0.9958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3750,0.3217,0.0000,0.0000,0.0020,0.0010,0.0024,0.0000,0.0000,0.0000,0.0000
3751,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3752,0.6438,0.1188,0.0055,0.0053,0.0522,0.0016,0.0019,0.0017,0.0002,0.0017
3753,0.0036,0.0000,0.3360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3754,0.0000,0.9996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3755,0.9993,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3756,0.0016,0.9968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3757,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3758,0.0649,0.0013,0.0001,0.0188,0.0652,0.0008,0.0015,0.0088,0.0002,0.0050
3759,0.9287,0.0058,0.0003,0.0002,0.0000,0.0000,0.0015,0.0001,0.0000,0.0000
3760,0.0000,0.9990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3761,0.0099,0.8211,0.0000,0.0001,0.0000,0.0000,0.0146,0.0000,0.0000,0.0000
3762,0.9993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3763,0.0009,0.0002,0.0001,0.0002,0.0000,0.9313,0.0000,0.0000,0.0000,0.0000
3764,0.0010,0.0329,0.0172,0.0034,0.0004,0.0231,0.0060,0.0053,0.0166,0.0181
3765,0.0003,0.9990,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000
3766,0.0000,0.0000,0.9996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3767,0.7972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3768,0.0011,0.0001,0.9765,0.0000,0.0001,0.0000,0.0008,0.0000,0.0000,0.0000
3769,0.0986,0.0006,0.1666,0.0024,0.0001,0.0000,0.0539,0.0040,0.0001,0.0002
3770,0.9996,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3771,0.9076,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3772,0.6747,0.0178,0.0017,0.0001,0.0002,0.0000,0.0186,0.0003,0.0000,0.0001
3773,0.0103,0.0003,0.0000,0.0091,0.0265,0.0039,0.0056,0.0001,0.0001,0.0003
3774,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3775,0.3719,0.3445,0.0001,0.0003,0.0017,0.0000,0.0032,0.0000,0.0000,0.0007
3776,0.8946,0.0298,0.0026,0.0001,0.0001,0.0000,0.0412,0.0001,0.0001,0.0001
3777,0.9931,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
3778,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9982,0.0000,0.0000
3779,0.0181,0.0045,0.0004,0.0021,0.0063,0.0000,0.0969,0.0002,0.0002,0.0168
3780,0.0000,0.0000,0.0000,0.9580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009
3781,0.9190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
3782,0.9955,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3783,0.6156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000
3784,0.9726,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3785,0.0452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0320,0.0000,0.0000
3786,0.2622,0.0002,0.0000,0.0001,0.0006,0.0007,0.0056,0.0336,0.0001,0.0000
3787,0.9998,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3788,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3789,0.0012,0.0000,0.0000,0.0000,0.5779,0.0000,0.0002,0.0000,0.0000,0.0000
3790,0.9250,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3791,0.3615,0.0018,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3792,0.9996,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3793,0.9425,0.4259,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000
3794,0.0540,0.0001,0.0015,0.0002,0.0002,0.0028,0.0000,0.0341,0.0002,0.0232
3795,0.2513,0.0002,0.0000,0.0000,0.0011,0.0001,0.0001,0.2996,0.0000,0.0001
3796,0.0840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0140,0.0000,0.0000
3797,0.0015,0.0005,0.0000,0.2677,0.0000,0.0000,0.0009,0.0000,0.0000,0.0016
3798,0.3433,0.0091,0.0624,0.0002,0.0020,0.0002,0.0119,0.0049,0.0008,0.0291
3799,0.5386,0.0091,0.0042,0.0024,0.0013,0.0259,0.0017,0.0004,0.0003,0.0001
3800,0.0001,0.0000,0.0001,0.0000,0.0109,0.0006,0.0012,0.0000,0.6865,0.0000
3801,0.9448,0.2159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3802,0.9731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3803,0.3129,0.0262,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3804,0.9536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3805,0.9935,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3806,0.9991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3807,0.0050,0.0000,0.9062,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000
3808,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9964,0.0000,0.0000
3809,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9357,0.0000,0.0000
3810,0.9959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3811,0.7142,0.0010,0.0006,0.0000,0.0001,0.0000,0.0011,0.0010,0.0000,0.0000
3812,0.0082,0.4824,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000
3813,0.3778,0.0011,0.0003,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000
3814,0.0410,0.0022,0.0001,0.0135,0.0073,0.0006,0.0003,0.0000,0.0001,0.0000
3815,0.9997,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3816,0.0000,0.0000,0.9650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000
3817,0.5261,0.0001,0.0017,0.0002,0.0001,0.0002,0.0000,0.0028,0.0000,0.0046
3818,0.7217,0.0003,0.0000,0.0002,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001
3819,0.9703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3820,0.9999,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3821,0.9983,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3822,0.8786,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
3823,0.9988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3824,0.0937,0.4151,0.0000,0.0017,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
3825,0.9727,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3826,0.2910,0.0001,0.0000,0.0001,0.0007,0.0321,0.0000,0.0000,0.0000,0.0000
3827,0.8251,0.0276,0.0004,0.0001,0.0001,0.0000,0.0000,0.0007,0.0000,0.0000
3828,0.5298,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3829,0.9061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3830,0.4064,0.9094,0.0002,0.0002,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000
3831,0.9910,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3832,0.9968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3833,0.1431,0.0210,0.0352,0.0002,0.0000,0.0016,0.0000,0.0004,0.0004,0.0001
3834,0.0192,0.0000,0.0000,0.0000,0.7532,0.0000,0.0006,0.0000,0.0000,0.0000
3835,0.9991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3836,0.9139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000
3837,0.9711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3838,0.4144,0.0060,0.0030,0.0002,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000
3839,0.0012,0.0001,0.0005,0.0000,0.0000,0.0135,0.0004,0.0005,0.0002,0.0664
3840,0.0005,0.0000,0.0000,0.0000,0.0000,0.9987,0.0000,0.0000,0.0000,0.0000
3841,0.1586,0.5349,0.0236,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000
3842,0.0007,0.0039,0.0001,0.0091,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000
3843,0.9947,0.0016,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
3844,0.9486,0.0010,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
3845,0.3131,0.0058,0.0004,0.0000,0.0170,0.0013,0.0001,0.0012,0.0001,0.0001
3846,0.0004,0.0028,0.0064,0.3105,0.0001,0.0017,0.0004,0.0008,0.0013,0.1055
3847,0.2621,0.0000,0.0000,0.0002,0.0035,0.0000,0.0000,0.0000,0.0000,0.0013
3848,0.6127,0.0014,0.0001,0.0003,0.0110,0.0000,0.0231,0.0003,0.0000,0.0000
3849,0.9795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3850,0.0194,0.9962,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
3851,0.5388,0.0266,0.0012,0.0002,0.0006,0.0000,0.0158,0.0002,0.0000,0.0000
3852,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3853,0.0251,0.0004,0.0129,0.0000,0.0015,0.0799,0.0001,0.0001,0.0000,0.0000
3854,0.0075,0.8083,0.0001,0.0005,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000
3855,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.9346,0.0000
3856,0.9220,0.0055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000
3857,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3858,1.0000,0.9994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3859,0.7360,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3860,0.9960,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3861,0.1398,0.0006,0.0000,0.0026,0.0002,0.0000,0.0000,0.0000,0.0000,0.0001
3862,0.4668,0.0042,0.0005,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0005
3863,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3864,0.0336,0.0000,0.0000,0.0000,0.0055,0.0000,0.0000,0.0295,0.0000,0.0000
3865,0.0056,0.0116,0.0000,0.5496,0.0000,0.0000,0.0033,0.0000,0.0000,0.0054
3866,0.9174,0.0056,0.0003,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0001
3867,0.8493,0.0005,0.0000,0.0001,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000
3868,0.6562,0.0213,0.0000,0.0001,0.0000,0.0000,0.0540,0.0000,0.0000,0.0000
3869,0.0000,0.0000,0.9990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3870,0.0643,0.9628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3871,0.9601,0.0007,0.0000,0.0000,0.0440,0.0000,0.0000,0.0000,0.0000,0.0000
3872,0.0017,0.9168,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000,0.0000,0.0000
3873,0.0080,0.0004,0.0001,0.0096,0.0001,0.0023,0.0133,0.0020,0.0004,0.0181
3874,0.0014,0.9556,0.0000,0.0003,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000
3875,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5503,0.0000,0.0000
3876,0.0300,0.9172,0.0043,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8554,0.0000,0.0026
3878,0.2478,0.0000,0.0000,0.0000,0.0000,0.0108,0.0000,0.0002,0.0000,0.0000
3879,0.0006,0.9938,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
3880,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3881,0.0019,0.0001,0.0003,0.0006,0.0000,0.6485,0.0000,0.0684,0.0006,0.0007
3882,0.2686,0.0001,0.0015,0.0000,0.0004,0.0017,0.0000,0.0004,0.0000,0.0001
3883,0.0000,0.0000,0.8893,0.0000,0.0000,0.0000,0.0004,0.0000,0.0001,0.0000
3884,0.0000,0.0000,0.9901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
3885,0.7453,0.0193,0.0010,0.0001,0.0004,0.0003,0.0008,0.0025,0.0011,0.0001
3886,0.9793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3887,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3888,0.7131,0.4466,0.0001,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000
3889,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.9801,0.0000
3890,0.9673,0.1707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3891,0.0586,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0783
3892,0.9557,0.0003,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
3893,0.0015,0.0141,0.1208,0.0004,0.0060,0.0000,0.0048,0.0000,0.0001,0.0000
3894,0.8258,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3895,0.0212,0.0012,0.0016,0.0037,0.0009,0.0003,0.0001,0.1117,0.0003,0.0023
3896,0.0001,0.0004,0.0001,0.0752,0.0012,0.0119,0.0001,0.0000,0.0001,0.0000
3897,0.0005,0.0033,0.0015,0.3758,0.0000,0.0482,0.0000,0.0000,0.0000,0.0000
3898,0.9670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3899,0.9806,0.0418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3900,0.0155,0.8538,0.0000,0.0001,0.0000,0.0000,0.0037,0.0001,0.0003,0.0000
3901,0.0000,0.0000,0.0000,0.8327,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
3902,0.9634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3903,0.0005,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.8608,0.0001,0.0001
3904,0.0821,0.0004,0.0138,0.0001,0.0009,0.0000,0.0004,0.0000,0.0092,0.0059
3905,0.0012,0.9019,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
3906,0.0594,0.0000,0.0000,0.0000,0.0000,0.0185,0.0000,0.0000,0.0000,0.0000
3907,0.9994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3908,0.0243,0.9838,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000,0.0000,0.0000
3909,0.0429,0.0009,0.0001,0.0415,0.0052,0.0252,0.0002,0.0003,0.0001,0.0001
3910,0.9543,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3911,0.0001,0.0001,0.0000,0.3720,0.0001,0.0001,0.0009,0.0000,0.0006,0.0002
3912,0.3514,0.0033,0.0001,0.0007,0.0040,0.0109,0.0003,0.0003,0.0002,0.0001
3913,0.9934,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3914,0.9646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3915,0.5936,0.1144,0.0005,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
3916,0.0000,0.0000,0.0000,0.0618,0.0015,0.0006,0.0001,0.0006,0.0000,0.0087
3917,0.0622,0.0011,0.0001,0.0027,0.0000,0.0684,0.0006,0.0000,0.0000,0.0000
3918,0.0253,0.5584,0.0009,0.0004,0.0000,0.0017,0.0003,0.0000,0.0000,0.0000
3919,0.0001,0.9911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3920,0.0012,0.0002,0.6309,0.0000,0.0001,0.0037,0.0009,0.0000,0.0030,0.0000
3921,0.3251,0.0881,0.0067,0.0006,0.0002,0.0001,0.0004,0.0001,0.0004,0.0001
3922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0710,0.0000,0.0000,0.5378,0.0000
3923,0.1762,0.8504,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000
3924,0.9615,0.0003,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
3925,0.0001,0.9993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3926,0.7561,0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3927,0.0232,0.0013,0.7937,0.0000,0.0000,0.0000,0.0001,0.0004,0.0001,0.0027
3928,0.9955,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3929,0.0000,0.9996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3930,0.0006,0.0000,0.0000,0.0003,0.0000,0.1163,0.0000,0.0100,0.0000,0.0000
3931,0.0000,0.0000,0.0000,0.9945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3932,0.6692,0.0059,0.0060,0.0001,0.0032,0.0000,0.0004,0.0000,0.0000,0.0000
3933,0.0000,0.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3934,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3935,0.4007,0.2801,0.0058,0.0139,0.0047,0.0007,0.0306,0.0000,0.0000,0.0002
3936,0.6372,0.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3937,0.9898,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3938,0.0000,0.0000,0.0000,0.0114,0.0000,0.0000,0.0833,0.0000,0.0000,0.0002
3939,0.0001,0.0083,0.0717,0.0001,0.0012,0.0046,0.0035,0.0002,0.0041,0.0004
3940,0.6613,0.0008,0.0000,0.0002,0.0022,0.0001,0.0000,0.0001,0.0000,0.0000
3941,0.9934,0.0088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3942,0.0022,0.1655,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
3943,0.8634,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3944,0.9994,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3945,0.0030,0.0000,0.0000,0.0024,0.0000,0.0000,0.0532,0.0001,0.0000,0.0515
3946,0.0021,0.0007,0.0001,0.0623,0.0669,0.0019,0.0273,0.0001,0.0004,0.0003
3947,0.0001,0.0001,0.0000,0.0007,0.0000,0.6976,0.0000,0.0000,0.0000,0.0000
3948,0.0084,0.0136,0.0012,0.0030,0.0054,0.3231,0.0005,0.0007,0.0119,0.0001
3949,0.9967,0.0005,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000
3950,0.0014,0.0725,0.0000,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3951,0.0014,0.0008,0.0000,0.0790,0.0023,0.0278,0.0000,0.0000,0.0000,0.0000
3952,0.0495,0.0002,0.0000,0.0020,0.0065,0.0000,0.0026,0.0000,0.0000,0.0007
3953,0.1865,0.0001,0.6947,0.0000,0.0000,0.0000,0.0153,0.0009,0.0000,0.0000
3954,0.0484,0.3711,0.0106,0.0001,0.0000,0.0001,0.0003,0.0000,0.0002,0.0000
3955,0.2592,0.7594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3956,0.9969,0.0251,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000
3957,0.0003,0.0015,0.3610,0.0001,0.0002,0.1076,0.0000,0.0001,0.0006,0.0000
3958,0.9556,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3959,0.0214,0.2924,0.0001,0.0028,0.0000,0.0004,0.0012,0.0001,0.0000,0.0000
3960,0.8935,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3961,0.0000,0.0000,0.9947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
3962,0.4613,0.0374,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3963,0.0212,0.0000,0.0000,0.0002,0.0011,0.0000,0.0000,0.0024,0.0000,0.0000
3964,0.9977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3965,0.9168,0.0000,0.0000,0.0001,0.0003,0.0004,0.0000,0.0025,0.0000,0.0000
